,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0192-000,9999,192,0,キマワリ,,キマワリ,"['ソーラービーム', 'マジカルシャイン', 'だいちのちから', 'テラバースト', 'ヘドロばくだん', 'ギガドレイン', 'にほんばれ', 'リーフストーム', 'やどりぎのタネ', 'タネマシンガン']","[96.0, 94.6, 90.4, 86.1, 6.7, 5.2, 3.0, 2.9, 2.4, 2.0]","['サンパワー', 'ようりょくそ', 'はやおき']","[96.4, 2.3, 1.2]","['いのちのたま', 'こだわりメガネ', 'たつじんのおび', 'きあいのタスキ', 'とつげきチョッキ', 'たべのこし', 'ものしりメガネ', 'いかさまダイス', 'ゴツゴツメット', 'こだわりスカーフ']","[93.1, 1.5, 1.1, 0.8, 0.8, 0.8, 0.7, 0.3, 0.2, 0.2]","['ほのお', 'くさ', 'みず', 'ゴースト', 'どく', 'フェアリー', 'ドラゴン', 'じめん', 'こおり', 'ひこう']","[87.8, 8.4, 1.3, 0.7, 0.5, 0.3, 0.3, 0.2, 0.1, 0.1]"
0198-000,9999,198,0,ヤミカラス,,ヤミカラス,"['ちょうはつ', 'おいかぜ', 'イカサマ', 'くろいきり', 'でんじは', 'ほろびのうた', 'とんぼがえり', 'にほんばれ', 'ふいうち', 'フェザーダンス']","[68.2, 66.3, 62.8, 44.2, 42.8, 13.9, 13.1, 9.7, 9.7, 9.4]","['いたずらごころ', 'ふみん', 'きょううん']","[99.1, 0.4, 0.4]","['しんかのきせき', 'きあいのタスキ', 'だっしゅつボタン', 'しめったいわ', 'おんみつマント', 'いのちのたま', 'こだわりメガネ', 'あついいわ', 'レッドカード', 'オボンのみ']","[77.7, 11.7, 7.4, 0.7, 0.4, 0.3, 0.2, 0.2, 0.2, 0.2]","['あく', 'ゴースト', 'はがね', 'ひこう', 'フェアリー', 'でんき', 'どく', 'みず', 'じめん']","[54.5, 9.1, 9.1, 9.1, 6.1, 3.0, 3.0, 3.0, 3.0]"
0200-000,9999,200,0,ムウマ,,ムウマ,"['いたみわけ', 'おにび', 'ほろびのうた', 'でんじは', 'くろいまなざし', 'たたりめ', 'みちづれ', 'イカサマ', 'のろい', 'トリックルーム']","[71.7, 44.4, 43.1, 30.3, 29.2, 28.3, 20.7, 17.6, 16.3, 16.0]",['ふゆう'],[100.0],"['しんかのきせき', 'きあいのタスキ', 'こだわりスカーフ', 'ナモのみ', 'レッドカード', 'ラムのみ', 'ものまねハーブ', 'カシブのみ']","[95.1, 3.7, 1.0, 0.1, 0.1, 0.1, 0.0, 0.0]","['はがね', 'あく', 'フェアリー', 'ゴースト', 'でんき', 'ノーマル', 'どく', 'じめん', 'みず', 'こおり']","[28.4, 15.9, 15.3, 12.9, 11.1, 8.0, 5.3, 1.3, 0.7, 0.6]"
0203-000,9999,203,0,キリンリキ,,キリンリキ,"['バトンタッチ', 'テラバースト', 'わるだくみ', 'マジカルシャイン', 'ツインビーム', 'でんじは', 'みがわり', 'サイコショック', 'めいそう', 'ねむる']","[31.0, 29.0, 27.8, 24.0, 23.2, 23.2, 21.0, 19.3, 18.4, 17.7]","['そうしょく', 'はやおき', 'せいしんりょく']","[62.8, 34.3, 2.9]","['しんかのきせき', 'こだわりスカーフ', 'ものまねハーブ']","[96.5, 3.4, 0.1]","['ほのお', 'フェアリー', 'ノーマル', 'ゴースト', 'あく', 'エスパー', 'こおり', 'かくとう', 'いわ', 'じめん']","[34.8, 24.6, 8.7, 8.0, 7.2, 4.3, 4.3, 4.3, 2.9, 0.7]"
0204-000,9999,204,0,クヌギダマ,,クヌギダマ,"['だいばくはつ', 'ステルスロック', 'カウンター', 'ジャイロボール', 'まきびし', 'どくびし', 'アイススピナー', 'ドリルライナー', 'ひかりのかべ', 'こうそくスピン']","[73.0, 66.0, 52.5, 50.4, 41.8, 23.4, 22.0, 19.9, 11.3, 9.2]","['がんじょう', 'ぼうじん']","[97.2, 2.8]","['おんみつマント', 'こだわりハチマキ', 'メンタルハーブ', 'しんかのきせき', 'あつぞこブーツ']","[54.6, 23.1, 13.9, 6.5, 1.9]",,
0206-000,9999,206,0,ノコッチ,,ノコッチ,"['はねやすめ', 'とぐろをまく', 'バトンタッチ', 'ステルスロック', 'あくび', 'へびにらみ', 'ドわすれ', 'れいとうビーム', 'ハイパードリル', 'めいそう']","[71.4, 58.2, 54.5, 42.9, 38.8, 29.1, 13.3, 11.7, 9.2, 6.0]","['てんのめぐみ', 'びびり', 'にげあし']","[49.5, 42.0, 8.6]","['しんかのきせき', 'オボンのみ', 'カムラのみ', 'きあいのタスキ', 'ものまねハーブ', 'メンタルハーブ', 'ひかりのこな', 'こだわりスカーフ']","[99.3, 0.3, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0]","['ゴースト', 'どく', 'ノーマル', 'フェアリー', 'エスパー', 'はがね', 'くさ', 'ひこう', 'かくとう', 'ドラゴン']","[43.1, 18.0, 11.3, 8.2, 3.3, 3.1, 3.1, 2.5, 1.8, 1.1]"
0211-000,9999,211,0,ハリーセン,,ハリーセン,"['みちづれ', 'どくづき', 'どくどく', 'ちいさくなる', 'たきのぼり', 'アクアブレイク', 'とどめばり', 'アクアジェット', 'みがわり', 'でんじは']","[51.4, 36.0, 34.2, 30.2, 27.4, 21.6, 19.9, 19.3, 18.2, 17.9]","['いかく', 'すいすい', 'どくのトゲ']","[48.8, 46.0, 5.2]","['きあいのタスキ', 'くろいヘドロ', 'いのちのたま', 'たべのこし', 'ゴツゴツメット', 'ひかりのこな', 'ぼうじんゴーグル', 'しめったいわ', 'ふうせん', 'オボンのみ']","[25.6, 20.0, 14.7, 9.3, 5.5, 4.8, 3.7, 2.3, 2.0, 1.6]","['みず', 'どく', 'じめん', 'むし', 'ひこう', 'ゴースト', 'くさ', 'ドラゴン', 'はがね', 'フェアリー']","[42.1, 18.2, 11.0, 7.5, 6.7, 2.9, 2.7, 2.7, 1.9, 1.6]"
0215-000,9999,215,0,ニューラ,,ニューラ,"['カウンター', 'つららおとし', 'こおりのつぶて', 'ねこだまし', 'きしかいせい', 'ちょうはつ', 'れいとうパンチ', 'かみつく', 'かわらわり', 'テラバースト']","[72.5, 57.0, 54.3, 42.4, 29.3, 22.4, 21.5, 21.2, 12.2, 10.1]","['せいしんりょく', 'するどいめ', 'わるいてぐせ']","[73.0, 19.7, 7.2]","['きあいのタスキ', 'しんかのきせき', 'でかいきんのたま', 'ものまねハーブ', 'いのちのたま']","[80.7, 10.7, 7.3, 0.7, 0.7]","['こおり', 'ほのお', 'かくとう', 'あく', 'フェアリー']","[52.0, 20.0, 16.0, 8.0, 4.0]"
0216-000,9999,216,0,ヒメグマ,,ヒメグマ,"['つぶらなひとみ', 'インファイト', 'じゃれつく', 'カウンター', 'ちょうはつ', 'のしかかり', 'あくび', 'まもる', 'ちきゅうなげ', 'いびき']","[61.9, 61.0, 44.1, 39.0, 30.5, 28.8, 22.9, 17.8, 14.4, 11.9]","['はやあし', 'ものひろい']","[64.1, 35.9]","['きあいのタスキ', 'きあいのハチマキ']","[97.4, 2.6]",,
0225-000,9999,225,0,デリバード,,デリバード,"['みちづれ', 'カウンター', 'ねこだまし', 'おいかぜ', 'こうそくいどう', 'こおりのつぶて', 'おきみやげ', 'きしかいせい', 'フリーズドライ', 'まきびし']","[92.8, 79.9, 53.0, 45.6, 28.9, 17.1, 16.5, 10.3, 7.0, 6.2]","['やるき', 'ふみん', 'はりきり']","[64.4, 27.9, 7.8]","['きあいのタスキ', 'こだわりスカーフ', 'こだわりハチマキ', 'いのちのたま', 'からぶりほけん', 'こうかくレンズ', 'きあいのハチマキ', 'ものまねハーブ', 'せんせいのツメ', 'こだわりメガネ']","[96.1, 1.6, 0.9, 0.7, 0.2, 0.2, 0.1, 0.1, 0.1, 0.1]","['こおり', 'ひこう', 'ゴースト', 'フェアリー', 'かくとう', 'はがね', 'ノーマル', 'じめん', 'みず', 'あく']","[29.8, 23.4, 17.0, 9.6, 7.4, 4.3, 3.2, 1.1, 1.1, 1.1]"
0228-000,9999,228,0,デルビル,,デルビル,"['ほうふく', 'ふいうち', 'みちづれ', 'イカサマ', 'ほえる', 'きしかいせい', 'くさわけ', 'やきつくす', 'かみくだく', 'まもる']","[97.0, 86.7, 73.9, 28.8, 25.6, 19.0, 13.9, 9.6, 7.9, 5.3]","['もらいび', 'はやおき']","[61.7, 38.3]",['きあいのタスキ'],[100.0],"['あく', 'ほのお']","[93.8, 6.3]"
0231-000,9999,231,0,ゴマゾウ,,ゴマゾウ,"['こおりのつぶて', 'がむしゃら', 'カウンター', 'じわれ', 'ステルスロック', 'すなあらし', 'アンコール', 'がんせきふうじ', 'じしん', 'じたばた']","[94.3, 66.5, 65.1, 29.6, 28.5, 16.9, 16.2, 15.7, 14.1, 13.0]","['ものひろい', 'すながくれ']","[88.4, 11.6]","['きあいのタスキ', 'しんかのきせき', 'たべのこし', 'かいがらのすず', 'メトロノーム']","[72.1, 23.8, 2.3, 1.2, 0.6]","['じめん', 'フェアリー', 'こおり']","[60.0, 20.0, 20.0]"
0234-000,9999,234,0,オドシシ,,オドシシ,"['テラバースト', 'めいそう', 'だいちのちから', 'でんじは', 'さいみんじゅつ', 'トリックルーム', 'リフレクター', 'ひかりのかべ', 'メガホーン', 'しねんのずつき']","[34.5, 34.5, 33.3, 29.2, 25.3, 23.3, 21.8, 17.2, 14.7, 13.0]","['いかく', 'おみとおし', 'そうしょく']","[65.5, 23.0, 11.5]","['しんかのきせき', 'こだわりスカーフ', 'ひかりのねんど', 'だっしゅつパック', 'きあいのタスキ', 'こだわりメガネ', 'いのちのたま', 'メンタルハーブ', 'おんみつマント', 'ビビリだま']","[78.1, 12.4, 2.1, 2.1, 1.2, 1.1, 1.0, 0.9, 0.7, 0.4]","['フェアリー', 'エスパー', 'むし', 'ノーマル', 'くさ', 'ゴースト', 'どく', 'じめん', 'ひこう', 'こおり']","[46.4, 11.6, 11.6, 7.1, 5.4, 5.4, 5.4, 4.5, 0.9, 0.9]"
0246-000,9999,246,0,ヨーギラス,,ヨーギラス,"['じしん', 'ロックブラスト', 'りゅうのまい', 'テラバースト', 'いわなだれ', 'アイアンヘッド', 'じだんだ', 'かみくだく', 'いやなおと', 'にらみつける']","[94.4, 90.7, 66.7, 64.8, 25.9, 24.1, 3.7, 3.7, 3.7, 1.9]",['こんじょう'],[100.0],['かえんだま'],[100.0],"['ほのお', 'はがね', 'ノーマル']","[62.5, 31.3, 6.3]"
0247-000,9999,247,0,サナギラス,,サナギラス,"['じしん', 'りゅうのまい', 'ねむる', 'アイアンヘッド', 'テラバースト', 'ストーンエッジ', 'げきりん', 'のろい', 'ステルスロック', 'いわなだれ']","[83.3, 81.3, 61.5, 29.2, 29.2, 27.1, 18.8, 10.4, 8.3, 7.3]",['だっぴ'],[100.0],"['しんかのきせき', 'こだわりメガネ']","[94.7, 5.3]","['くさ', 'ドラゴン', 'ゴースト']","[57.1, 28.6, 14.3]"
0278-000,9999,278,0,キャモメ,,キャモメ,"['ぼうふう', 'エアスラッシュ', 'はねやすめ', 'こごえるかぜ', 'なきごえ', 'みずでっぽう', 'こうそくいどう', 'テラバースト', 'ハイドロポンプ', 'みずのはどう']","[67.6, 67.6, 67.6, 58.8, 20.6, 20.6, 11.8, 8.8, 8.8, 8.8]",['するどいめ'],[100.0],"['しんかのきせき', 'こうかくレンズ']","[88.9, 11.1]",['でんき'],[100.0]
0280-000,9999,280,0,ラルトス,,ラルトス,"['トリックルーム', 'みちづれ', 'おきみやげ', 'おにび', 'アンコール', 'かげぶんしん', 'なきごえ', 'さいみんじゅつ', 'でんじは', 'まもる']","[75.5, 70.1, 61.0, 35.3, 14.0, 13.6, 12.6, 12.0, 11.3, 10.5]","['シンクロ', 'トレース']","[53.9, 46.1]",['きあいのタスキ'],[100.0],['ノーマル'],[100.0]
0281-000,9999,281,0,キルリア,,キルリア,"['みちづれ', 'アンコール', 'かげうち', 'トリックルーム', 'リフレクター', 'ひかりのかべ', 'ドレインキッス', 'さいみんじゅつ', 'おきみやげ', 'こごえるかぜ']","[66.0, 34.2, 31.3, 28.8, 28.5, 23.4, 23.1, 19.0, 15.8, 14.9]","['トレース', 'シンクロ']","[81.6, 18.4]","['きあいのタスキ', 'しんかのきせき', 'カムラのみ', 'いのちのたま', 'ひかりのねんど', 'かえんだま']","[58.8, 36.0, 2.2, 1.5, 0.7, 0.7]","['ゴースト', 'ほのお', 'ノーマル']","[50.0, 37.5, 12.5]"
0283-000,9999,283,0,アメタマ,,アメタマ,"['ねばねばネット', 'あまごい', 'パワーシェア', 'ハイドロポンプ', 'アクアジェット', 'こごえるかぜ', 'くろいきり', 'ひやみず', 'みずびたし', 'れいとうビーム']","[86.8, 71.3, 47.4, 46.6, 27.3, 19.3, 17.8, 11.2, 10.6, 9.2]",['すいすい'],[100.0],"['きあいのタスキ', 'しめったいわ', 'しんかのきせき', 'フィラのみ', 'メンタルハーブ', 'ラムのみ', 'ゴツゴツメット']","[84.1, 5.1, 4.6, 3.1, 1.5, 1.0, 0.5]",['みず'],[100.0]
0285-000,9999,285,0,キノココ,,キノココ,"['やどりぎのタネ', 'キノコのほうし', 'とびつく', 'みがわり', 'ギガドレイン', 'まもる', 'あまえる', 'どくどく', 'こらえる', 'せいちょう']","[86.4, 76.4, 46.4, 32.9, 32.9, 28.6, 22.9, 21.4, 10.7, 7.1]","['ポイズンヒール', 'ほうし', 'はやあし']","[40.9, 31.8, 27.3]","['しんかのきせき', 'かえんだま', 'ゴツゴツメット', 'どくどくだま']","[50.0, 29.5, 11.4, 9.1]","['はがね', 'みず']","[50.0, 50.0]"
0287-000,9999,287,0,ナマケロ,,ナマケロ,"['あくび', 'アームハンマー', 'なまける', 'ブレイククロー', 'つじぎり', 'のしかかり', 'ドわすれ', 'ゆびをふる', 'ひっかく', 'アンコール']","[59.1, 40.9, 40.9, 40.9, 40.9, 40.9, 31.8, 27.3, 18.2, 13.6]",['なまけ'],[100.0],"['しんかのきせき', 'ものまねハーブ']","[85.7, 14.3]",,
0288-000,9999,288,0,ヤルキモノ,,ヤルキモノ,"['ビルドアップ', 'なまける', 'じごくづき', 'ドわすれ', 'アンコール', 'ドレインパンチ', 'あくび', 'じゃれつく', 'じしん', 'ちょうはつ']","[82.2, 78.6, 72.3, 47.4, 25.6, 14.0, 9.9, 8.6, 6.5, 6.3]",['やるき'],[100.0],"['しんかのきせき', 'きあいのタスキ', 'たべのこし', 'かわらずのいし', 'こだわりハチマキ', 'ゴツゴツメット', 'かいがらのすず']","[98.9, 0.6, 0.2, 0.2, 0.1, 0.0, 0.0]","['あく', 'フェアリー', 'ゴースト', 'ノーマル', 'ほのお', 'かくとう', 'どく', 'はがね', 'じめん', 'ひこう']","[34.2, 19.3, 13.1, 8.0, 7.3, 7.3, 4.0, 3.3, 1.5, 1.1]"
0289-000,9999,289,0,ケッキング,,ケッキング,"['ギガインパクト', 'ふいうち', 'じしん', 'シャドークロー', 'じゃれつく', 'じごくづき', 'ドレインパンチ', 'アームハンマー', 'あくび', 'れいとうパンチ']","[93.4, 51.9, 39.6, 32.9, 32.8, 32.6, 18.5, 13.0, 8.6, 6.8]",['なまけ'],[100.0],"['こだわりハチマキ', 'いのちのたま', 'とつげきチョッキ', 'ノーマルジュエル', 'こだわりスカーフ', 'オボンのみ', 'たべのこし', 'ちからのハチマキ', 'ゴツゴツメット', 'ラムのみ']","[60.7, 8.2, 7.0, 5.0, 3.7, 2.1, 2.0, 1.9, 1.2, 0.9]","['ノーマル', 'ゴースト', 'フェアリー', 'あく', 'じめん', 'どく', 'かくとう', 'こおり', 'はがね', 'でんき']","[57.0, 28.2, 9.6, 1.1, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3]"
0296-000,9999,296,0,マクノシタ,,マクノシタ,"['ねこだまし', 'すなかけ', 'カウンター', 'バレットパンチ', 'きあいだめ', 'のしかかり', 'かわらわり', 'ふきとばし', 'はたきおとす', 'つっぱり']","[54.3, 40.0, 37.1, 31.4, 28.6, 28.6, 28.6, 28.6, 20.0, 17.1]","['こんじょう', 'あついしぼう']","[53.3, 46.7]",['きあいのタスキ'],[100.0],,
0298-000,9999,298,0,ルリリ,,ルリリ,"['はねる', 'とびはねる', 'しっぽをふる', 'みずでっぽう', 'はらだいこ', 'うたう', 'のしかかり', 'てだすけ', 'たたきつける', 'あまえる']","[51.2, 46.3, 41.5, 41.5, 39.0, 39.0, 36.6, 36.6, 9.8, 9.8]","['あついしぼう', 'ちからもち']","[50.0, 50.0]","['オボンのみ', 'どくどくだま', 'しんかのきせき']","[45.5, 45.5, 9.1]",,
0307-000,9999,307,0,アサナン,,アサナン,"['バレットパンチ', 'インファイト', 'フェイント', 'サイコカッター', 'しねんのずつき', 'ねこだまし', 'とびひざげり', 'きしかいせい', 'カウンター', 'パワートリック']","[90.2, 90.2, 60.7, 54.5, 42.9, 31.3, 7.1, 7.1, 6.3, 1.8]",['ヨガパワー'],[100.0],"['きあいのタスキ', 'いのちのたま']","[70.9, 29.1]","['はがね', 'エスパー']","[89.5, 10.5]"
0316-000,9999,316,0,ゴクリン,,ゴクリン,"['どくどく', 'いたみわけ', 'アンコール', 'あくび', 'みちづれ', 'たくわえる', 'どくびし', 'アシッドボム', 'ドわすれ', 'クリアスモッグ']","[63.2, 53.2, 47.6, 32.3, 23.0, 22.3, 20.8, 17.8, 13.4, 13.0]","['ねんちゃく', 'ヘドロえき']","[92.6, 7.4]","['しんかのきせき', 'きあいのタスキ', 'シュカのみ']","[93.4, 3.7, 2.9]","['ひこう', 'ゴースト', 'どく']","[60.0, 30.0, 10.0]"
0317-000,9999,317,0,マルノーム,,マルノーム,"['どくどく', 'ボディプレス', 'ほおばる', 'あくび', 'アンコール', 'とける', 'たくわえる', 'まもる', 'ゲップ', 'みちづれ']","[59.5, 49.6, 29.0, 26.9, 23.9, 18.0, 17.0, 14.8, 14.5, 11.8]","['ねんちゃく', 'ヘドロえき', 'くいしんぼう']","[67.2, 30.8, 2.0]","['くろいヘドロ', 'リュガのみ', 'たべのこし', 'カゴのみ', 'オボンのみ', 'ズアのみ', 'メンタルハーブ', 'とつげきチョッキ', 'でんきだま', 'フィラのみ']","[31.8, 18.0, 11.7, 4.7, 4.5, 4.0, 3.9, 3.3, 3.0, 2.4]","['ひこう', 'かくとう', 'どく', 'くさ', 'ノーマル', 'みず', 'あく', 'ゴースト', 'はがね', 'じめん']","[42.9, 14.3, 12.2, 5.5, 5.2, 5.0, 3.2, 3.2, 2.6, 2.3]"
0322-000,9999,322,0,ドンメル,,ドンメル,"['あくび', 'ふんえん', 'ステルスロック', 'あまえる', 'たくわえる', 'ねむる', 'ボディプレス', 'ほのおのうず', 'じしん', 'おにび']","[58.1, 57.0, 56.8, 45.8, 40.0, 29.9, 29.5, 16.4, 9.9, 8.3]","['たんじゅん', 'どんかん']","[61.0, 39.0]","['しんかのきせき', 'きあいのタスキ', 'たべのこし', 'オボンのみ']","[61.0, 38.0, 0.9, 0.1]","['くさ', 'ほのお', 'かくとう', 'じめん', 'フェアリー', 'みず', 'ノーマル', 'ゴースト', 'ひこう', 'あく']","[32.6, 17.4, 12.8, 10.5, 9.3, 7.0, 4.7, 2.3, 2.3, 1.2]"
0323-000,9999,323,0,バクーダ,,バクーダ,"['だいちのちから', 'じわれ', 'じしん', 'ふんえん', 'かえんほうしゃ', 'あくび', 'ふんか', 'テラバースト', 'ステルスロック', 'ストーンエッジ']","[58.3, 44.4, 35.1, 31.6, 29.9, 28.5, 25.1, 25.0, 16.9, 15.7]","['ハードロック', 'いかりのつぼ', 'マグマのよろい']","[93.6, 3.5, 2.9]","['とつげきチョッキ', 'オボンのみ', 'こだわりメガネ', 'たべのこし', 'いのちのたま', 'じゃくてんほけん', 'たつじんのおび', 'きあいのタスキ', 'ゴツゴツメット', 'イトケのみ']","[36.7, 13.1, 12.2, 7.0, 4.3, 3.3, 3.1, 3.1, 2.8, 1.4]","['ほのお', 'くさ', 'じめん', 'フェアリー', 'ひこう', 'みず', 'ノーマル', 'かくとう', 'こおり', 'でんき']","[43.1, 18.5, 9.2, 5.9, 5.6, 4.7, 3.2, 3.0, 2.4, 1.8]"
0325-000,9999,325,0,バネブー,,バネブー,"['トリックルーム', 'リフレクター', 'ナイトヘッド', 'ミラーコート', 'ひかりのかべ', 'サイコキネシス', 'アンコール', 'あやしいひかり', 'ねむる', 'サイコショック']","[53.4, 50.8, 41.5, 34.7, 29.7, 27.1, 25.4, 19.5, 16.1, 14.4]",['あついしぼう'],[100.0],"['しんかのきせき', 'こだわりスカーフ']","[91.9, 8.1]","['エスパー', 'ノーマル']","[66.7, 33.3]"
0326-000,9999,326,0,ブーピッグ,,ブーピッグ,"['サイコショック', 'ミラーコート', 'サイコキネシス', 'だいちのちから', 'パワージェム', 'マジカルシャイン', 'ふきとばし', 'でんじは', 'きあいだま', 'みらいよち']","[39.2, 36.4, 29.8, 26.4, 22.7, 21.5, 18.5, 18.2, 14.3, 13.1]","['あついしぼう', 'くいしんぼう', 'マイペース']","[90.8, 8.2, 1.1]","['とつげきチョッキ', 'たべのこし', 'こだわりスカーフ', 'オボンのみ', 'たつじんのおび', 'カゴのみ', 'おんみつマント', 'カムラのみ', 'こうこうのしっぽ', 'ウイのみ']","[26.1, 17.3, 8.9, 6.8, 5.3, 4.2, 2.9, 2.5, 2.4, 1.9]","['フェアリー', 'エスパー', 'ノーマル', 'じめん', 'くさ', 'はがね', 'かくとう', 'どく', 'むし', 'ほのお']","[17.4, 16.1, 15.3, 14.5, 12.4, 7.4, 5.0, 3.3, 2.1, 1.2]"
0331-000,9999,331,0,サボネア,,サボネア,"['ふいうち', 'つるぎのまい', 'アンコール', 'タネマシンガン', 'タネばくだん', 'テラバースト', 'どくびし', 'みちづれ', 'すなかけ', 'わたほうし']","[81.2, 76.5, 43.0, 42.3, 33.6, 33.6, 9.4, 9.4, 8.1, 6.7]","['ちょすい', 'すながくれ']","[64.0, 36.0]","['いのちのたま', 'ひかりのこな', 'きあいのタスキ', 'しんかのきせき', 'こだわりハチマキ']","[61.0, 22.0, 9.8, 4.9, 2.4]","['くさ', 'ほのお', 'あく']","[71.4, 14.3, 14.3]"
0332-000,9999,332,0,ノクタス,,ノクタス,"['ふいうち', 'リーフストーム', 'あくのはどう', 'テラバースト', 'ニードルガード', 'みちづれ', 'エナジーボール', 'アンコール', 'タネマシンガン', 'しっぺがえし']","[85.0, 54.0, 40.8, 38.9, 34.8, 22.4, 15.0, 13.0, 11.7, 10.4]","['ちょすい', 'すながくれ']","[82.9, 17.1]","['きあいのタスキ', 'いのちのたま', 'とつげきチョッキ', 'ひかりのこな', 'じゃくてんほけん', 'たつじんのおび', 'たべのこし', 'いかさまダイス', 'おおきなねっこ', 'ゴツゴツメット']","[38.6, 35.8, 8.3, 3.0, 2.1, 2.1, 1.7, 1.4, 0.8, 0.7]","['ほのお', 'あく', 'くさ', 'どく', 'いわ', 'ゴースト', 'フェアリー', 'じめん', 'はがね', 'こおり']","[65.7, 7.8, 6.4, 5.3, 4.7, 3.7, 2.4, 1.7, 0.6, 0.5]"
0333-000,9999,333,0,チルット,,チルット,"['コットンガード', 'ほろびのうた', 'そらをとぶ', 'ねむる', 'はねやすめ', 'ねっぷう', 'ぼうふう', 'みだれづき', 'りんしょう', 'ムーンフォース']","[94.6, 93.8, 90.8, 90.0, 6.2, 3.0, 3.0, 2.4, 2.4, 2.4]","['しぜんかいふく', 'ノーてんき']","[93.8, 6.2]","['しんかのきせき', 'きあいのタスキ']","[96.5, 3.5]","['じめん', 'でんき', 'ノーマル']","[50.0, 25.0, 25.0]"
0335-000,9999,335,0,ザングース,,ザングース,"['からげんき', 'でんこうせっか', 'シャドークロー', 'インファイト', 'つじぎり', 'つるぎのまい', 'はらだいこ', 'すりかえ', 'いのちがけ', 'バトンタッチ']","[68.2, 48.6, 35.9, 32.2, 30.3, 24.2, 20.8, 18.0, 13.4, 12.9]","['どくぼうそう', 'めんえき']","[73.4, 26.6]","['どくどくだま', 'こだわりスカーフ', 'オボンのみ', 'きあいのタスキ', 'カムラのみ', 'たべのこし', 'ゴツゴツメット', 'せんせいのツメ', 'クリアチャーム', 'いのちのたま']","[68.1, 16.7, 9.4, 2.1, 1.6, 0.3, 0.2, 0.2, 0.2, 0.1]","['ノーマル', 'ゴースト', 'ひこう', 'あく', 'はがね', 'みず', 'フェアリー', 'どく', 'かくとう', 'エスパー']","[71.7, 23.1, 1.6, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.2]"
0336-000,9999,336,0,ハブネーク,,ハブネーク,"['へびにらみ', 'すりかえ', 'いのちがけ', 'ヘドロばくだん', 'かみくだく', 'かえんほうしゃ', 'あくのはどう', 'ダストシュート', 'じしん', 'テラバースト']","[80.4, 64.7, 56.6, 24.7, 23.1, 19.6, 17.2, 15.4, 9.8, 9.3]","['すりぬけ', 'だっぴ']","[66.9, 33.1]","['こだわりスカーフ', 'きあいのタスキ', 'オボンのみ', 'とつげきチョッキ', 'ものしりメガネ', 'たべのこし', 'どくバリ', 'ふうせん', 'どくどくだま', 'くろいヘドロ']","[68.4, 12.2, 3.6, 3.5, 1.6, 1.5, 1.5, 1.3, 1.2, 1.2]","['あく', 'フェアリー', 'どく', 'ひこう', 'くさ', 'こおり', 'はがね', 'じめん', 'ゴースト', 'むし']","[21.4, 17.6, 15.4, 12.6, 11.0, 11.0, 4.4, 3.3, 1.6, 1.1]"
0339-000,9999,339,0,ドジョッチ,,ドジョッチ,"['みずのはどう', 'いびき', 'アクアテール', 'ドわすれ', 'じわれ', 'アクアブレイク', 'りゅうのまい', 'じしん', 'マッドショット', 'どろかけ']","[66.7, 63.6, 63.6, 63.6, 33.3, 27.3, 27.3, 27.3, 3.0, 3.0]","['どんかん', 'きけんよち']","[90.9, 9.1]","['きあいのタスキ', 'しんかのきせき']","[72.7, 27.3]",,
0340-000,9999,340,0,ナマズン,,ナマズン,"['ステルスロック', 'じわれ', 'まきびし', 'ひやみず', 'じしん', 'じならし', 'スパーク', 'れいとうビーム', 'りゅうのまい', 'アクアブレイク']","[72.7, 54.2, 51.6, 29.0, 23.6, 16.6, 15.8, 15.6, 15.1, 14.1]","['どんかん', 'きけんよち', 'うるおいボディ']","[87.5, 10.9, 1.6]","['レッドカード', 'オボンのみ', 'おんみつマント', 'いのちのたま', 'たべのこし', 'きあいのタスキ', 'とつげきチョッキ', 'ゴツゴツメット', 'ラムのみ', 'メンタルハーブ']","[29.1, 15.2, 10.6, 8.0, 6.6, 6.0, 5.5, 2.5, 2.3, 2.1]","['ドラゴン', 'みず', 'こおり', 'くさ', 'ほのお', 'じめん', 'フェアリー', 'どく', 'はがね', 'ひこう']","[35.5, 9.9, 8.0, 7.7, 7.2, 7.2, 6.6, 5.2, 3.3, 2.8]"
0353-000,9999,353,0,カゲボウズ,,カゲボウズ,"['トリックルーム', 'のろい', 'みちづれ', 'ナイトヘッド', 'アンコール', 'かげうち', 'にほんばれ', 'おにび', 'イカサマ', 'かなしばり']","[97.4, 90.8, 74.4, 46.2, 26.7, 17.9, 15.9, 9.2, 8.7, 7.7]","['ふみん', 'おみとおし', 'のろわれボディ']","[79.8, 14.6, 5.6]",['きあいのタスキ'],[100.0],,
