,rank,id,form-id,name,form,alias,move,move-rate,ability,ability-rate,item,item-rate,terastal,terastal-rate
0192-000,9999,192,0,キマワリ,,キマワリ,"['ソーラービーム', 'だいちのちから', 'マジカルシャイン', 'テラバースト', 'ギガドレイン', 'にほんばれ', 'やどりぎのタネ', 'がむしゃら', 'リーフストーム', 'せいちょう']","[63.4, 63.0, 61.1, 52.4, 34.3, 18.3, 13.7, 11.3, 11.2, 10.6]","['サンパワー', 'ようりょくそ', 'はやおき']","[74.8, 17.1, 8.0]","['いのちのたま', 'きあいのタスキ', 'こだわりメガネ', 'おおきなねっこ', 'とつげきチョッキ', 'たべのこし', 'こだわりスカーフ', 'たつじんのおび', 'オボンのみ', 'ヤタピのみ']","[45.8, 17.7, 13.1, 5.7, 5.0, 4.3, 2.0, 1.8, 0.8, 0.7]","['ほのお', 'くさ', 'みず', 'ひこう', 'こおり', 'かくとう', 'じめん', 'フェアリー', 'いわ', 'はがね']","[60.8, 24.4, 3.6, 2.8, 1.9, 1.4, 1.4, 1.4, 1.1, 0.6]"
0198-000,9999,198,0,ヤミカラス,,ヤミカラス,"['ちょうはつ', 'イカサマ', 'おいかぜ', 'くろいきり', 'でんじは', 'ほろびのうた', 'とんぼがえり', 'くろいまなざし', 'フェザーダンス', 'あまごい']","[77.8, 75.5, 73.5, 43.9, 29.3, 15.4, 11.5, 8.9, 6.8, 6.4]","['いたずらごころ', 'ふみん', 'きょううん']","[97.0, 2.4, 0.6]","['しんかのきせき', 'きあいのタスキ', 'だっしゅつボタン', 'しめったいわ', 'こだわりスカーフ', 'たべのこし', 'ゴツゴツメット', 'ラムのみ', 'メンタルハーブ', 'いのちのたま']","[74.8, 11.8, 7.0, 1.3, 1.0, 0.9, 0.8, 0.7, 0.6, 0.3]","['あく', 'ひこう', 'ゴースト', 'かくとう', 'フェアリー', 'じめん', 'みず']","[54.1, 16.4, 11.5, 6.6, 4.9, 4.9, 1.6]"
0200-000,9999,200,0,ムウマ,,ムウマ,"['いたみわけ', 'ほろびのうた', 'おにび', 'でんじは', 'くろいまなざし', 'たたりめ', 'みちづれ', 'ちょうはつ', 'トリックルーム', 'のろい']","[64.8, 48.3, 40.2, 32.0, 28.7, 24.1, 22.7, 16.1, 16.1, 13.5]",['ふゆう'],[100.0],"['しんかのきせき', 'きあいのタスキ', 'こだわりスカーフ', 'こだわりメガネ', 'いのちのたま', 'どくどくだま', 'だっしゅつボタン', 'たべのこし', 'ものまねハーブ', 'ひかりのこな']","[96.3, 1.5, 1.2, 0.5, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0]","['あく', 'フェアリー', 'でんき', 'はがね', 'ゴースト', 'どく', 'ノーマル', 'みず', 'こおり', 'かくとう']","[35.8, 18.1, 14.7, 14.1, 7.3, 5.7, 3.2, 0.5, 0.2, 0.2]"
0203-000,9999,203,0,キリンリキ,,キリンリキ,"['ツインビーム', 'こうそくいどう', 'バトンタッチ', 'ねむる', 'サイコファング', 'でんじは', 'テラバースト', 'わるだくみ', 'リフレクター', 'めいそう']","[37.7, 32.5, 31.2, 26.1, 23.0, 22.1, 19.0, 18.0, 15.7, 14.7]","['はやおき', 'そうしょく', 'せいしんりょく']","[49.4, 39.7, 10.9]","['しんかのきせき', 'スターのみ', 'ひかりのねんど', 'ナモのみ', 'じゅうでんち', 'たべのこし', 'ものまねハーブ', 'こだわりスカーフ', 'のどスプレー', 'こだわりハチマキ']","[83.1, 4.1, 3.6, 3.4, 2.7, 0.9, 0.6, 0.5, 0.4, 0.3]","['ノーマル', 'かくとう', 'エスパー', 'フェアリー', 'こおり', 'あく', 'じめん', 'どく', 'ひこう', 'ほのお']","[21.7, 19.9, 18.6, 15.5, 9.9, 5.0, 2.5, 1.9, 1.9, 1.9]"
0204-000,9999,204,0,クヌギダマ,,クヌギダマ,"['カウンター', 'ステルスロック', 'だいばくはつ', 'リフレクター', 'まきびし', 'ひかりのかべ', 'しっぺがえし', 'どくびし', 'むしくい', 'きしかいせい']","[88.3, 83.3, 77.1, 47.5, 19.2, 12.9, 12.5, 11.7, 10.4, 10.4]","['がんじょう', 'ぼうじん']","[98.9, 1.1]","['ノーマルジュエル', 'レッドカード', 'ぼうごパット', 'メンタルハーブ', 'しんかのきせき', 'かいがらのすず', 'あつぞこブーツ', 'たべのこし']","[43.2, 15.9, 13.6, 10.2, 8.0, 5.7, 2.3, 1.1]","['はがね', 'ノーマル']","[50.0, 50.0]"
0206-000,9999,206,0,ノコッチ,,ノコッチ,"['はねやすめ', 'とぐろをまく', 'バトンタッチ', 'ステルスロック', 'あくび', 'へびにらみ', 'れいとうビーム', 'ドわすれ', 'ハイパードリル', 'みがわり']","[68.5, 60.0, 59.0, 40.2, 38.7, 31.0, 11.5, 10.6, 8.3, 5.4]","['てんのめぐみ', 'びびり', 'にげあし']","[55.6, 37.4, 7.0]","['しんかのきせき', 'メトロノーム', 'オボンのみ', 'たべのこし', 'おうじゃのしるし', 'こだわりスカーフ', 'ゴツゴツメット', 'ものまねハーブ', 'のどスプレー', 'かわらずのいし']","[99.1, 0.4, 0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0]","['ゴースト', 'ノーマル', 'どく', 'フェアリー', 'くさ', 'ひこう', 'ドラゴン', 'エスパー', 'でんき', 'ほのお']","[39.2, 18.7, 11.8, 8.4, 6.3, 4.1, 2.4, 2.1, 1.3, 1.0]"
0211-000,9999,211,0,ハリーセン,,ハリーセン,"['みちづれ', 'たきのぼり', 'でんじは', 'ちいさくなる', 'どくづき', 'ちょうはつ', 'まきびし', 'とどめばり', 'どくどく', 'ダストシュート']","[62.6, 30.4, 27.6, 24.3, 24.1, 24.0, 22.9, 22.7, 21.4, 18.2]","['いかく', 'すいすい', 'どくのトゲ']","[53.7, 43.3, 3.0]","['きあいのタスキ', 'いのちのたま', 'くろいヘドロ', 'ゴツゴツメット', 'たべのこし', 'ぼうじんゴーグル', 'だっしゅつボタン', 'オボンのみ', 'ふうせん', 'ラムのみ']","[24.6, 14.7, 13.7, 10.8, 8.0, 3.4, 3.1, 2.7, 2.2, 1.9]","['みず', 'くさ', 'どく', 'むし', 'フェアリー', 'ひこう', 'じめん', 'こおり', 'ゴースト', 'あく']","[47.8, 15.9, 13.0, 8.7, 3.7, 2.1, 1.9, 1.7, 1.4, 1.2]"
0215-000,9999,215,0,ニューラ,,ニューラ,"['こおりのつぶて', 'つららおとし', 'イカサマ', 'ねこだまし', 'けたぐり', 'ちょうはつ', 'カウンター', 'つるぎのまい', 'きしかいせい', 'シザークロス']","[71.3, 58.1, 38.1, 35.9, 30.2, 28.7, 20.7, 19.3, 12.0, 11.9]","['せいしんりょく', 'するどいめ', 'わるいてぐせ']","[57.7, 38.6, 3.7]","['きあいのタスキ', 'しんかのきせき', 'いのちのたま', 'こだわりスカーフ', 'チイラのみ', 'こだわりハチマキ', 'でんきだま']","[32.8, 28.0, 21.7, 13.8, 1.6, 1.6, 0.5]","['こおり', 'ゴースト', 'あく', 'ほのお', 'エスパー', 'かくとう']","[30.6, 22.2, 19.4, 13.9, 8.3, 5.6]"
0216-000,9999,216,0,ヒメグマ,,ヒメグマ,"['からげんき', 'インファイト', 'まもる', 'つぶらなひとみ', 'じしん', 'ねむる', 'カウンター', 'あまえる', 'あばれる', 'いびき']","[49.2, 48.6, 42.6, 37.2, 35.5, 20.8, 20.2, 19.1, 15.8, 15.8]","['はやあし', 'ものひろい']","[95.6, 4.4]","['どくどくだま', 'きあいのタスキ', 'かえんだま']","[52.3, 34.1, 13.6]",,
0225-000,9999,225,0,デリバード,,デリバード,"['みちづれ', 'カウンター', 'おいかぜ', 'おきみやげ', 'こおりのつぶて', 'フリーズドライ', 'ねこだまし', 'こうそくスピン', 'イカサマ', 'きしかいせい']","[85.0, 66.2, 50.3, 35.7, 20.4, 18.4, 18.2, 15.7, 9.4, 9.2]","['やるき', 'はりきり', 'ふみん']","[71.9, 15.6, 12.5]","['きあいのタスキ', 'からぶりほけん', 'こだわりハチマキ', 'こだわりスカーフ', 'いのちのたま', 'せんせいのツメ', 'カムラのみ', 'レッドカード', 'オボンのみ', 'しめったいわ']","[94.0, 1.6, 1.5, 0.7, 0.4, 0.4, 0.4, 0.2, 0.1, 0.1]","['あく', 'フェアリー', 'こおり', 'かくとう', 'ゴースト', 'じめん', 'でんき', 'ひこう', 'いわ']","[57.4, 9.8, 9.8, 6.6, 6.6, 3.3, 3.3, 1.6, 1.6]"
0228-000,9999,228,0,デルビル,,デルビル,"['ほうふく', 'みちづれ', 'ふいうち', 'くさわけ', 'ほえる', 'ちょうはつ', 'かえんほうしゃ', 'イカサマ', 'まもる', 'ひのこ']","[96.0, 71.5, 71.5, 23.2, 21.7, 14.9, 13.8, 13.6, 13.1, 11.6]","['もらいび', 'はやおき']","[71.6, 28.4]",['きあいのタスキ'],[100.0],"['あく', 'ほのお', 'フェアリー']","[62.5, 25.0, 12.5]"
0231-000,9999,231,0,ゴマゾウ,,ゴマゾウ,"['こおりのつぶて', 'じわれ', 'がむしゃら', 'カウンター', 'ステルスロック', 'じゃれつく', 'アンコール', 'じならし', 'すなあらし', 'ころがる']","[91.2, 78.4, 68.1, 58.5, 37.1, 18.7, 13.0, 11.5, 5.4, 3.2]","['ものひろい', 'すながくれ']","[92.6, 7.4]","['きあいのタスキ', 'しんかのきせき', 'せんせいのツメ']","[86.5, 13.0, 0.4]","['じめん', 'フェアリー']","[75.0, 25.0]"
0234-000,9999,234,0,オドシシ,,オドシシ,"['だいちのちから', 'めいそう', 'テラバースト', 'でんじは', 'さいみんじゅつ', 'シャドーボール', 'トリック', 'リフレクター', 'じしん', 'ひかりのかべ']","[45.6, 43.6, 41.8, 37.2, 29.8, 29.7, 20.9, 15.1, 12.9, 12.5]","['いかく', 'おみとおし', 'そうしょく']","[72.0, 22.5, 5.5]","['しんかのきせき', 'こだわりスカーフ', 'ひかりのねんど', 'かえんだま', 'あついいわ', 'シルクのスカーフ', 'きあいのタスキ', 'こだわりハチマキ']","[69.9, 22.4, 3.2, 2.2, 1.2, 0.9, 0.1, 0.1]","['フェアリー', 'ゴースト', 'ノーマル', 'こおり', 'ドラゴン', 'ひこう', 'かくとう', 'エスパー', 'どく']","[78.3, 8.0, 5.7, 2.9, 1.1, 1.1, 1.1, 0.6, 0.6]"
0246-000,9999,246,0,ヨーギラス,,ヨーギラス,"['じしん', 'にらみつける', 'しっぺがえし', 'いわおとし', 'たいあたり', 'いわなだれ', 'じだんだ', 'ストーンエッジ', 'のろい', 'いやなおと']","[44.3, 36.5, 36.5, 36.5, 36.5, 31.3, 31.3, 20.9, 20.9, 17.4]","['こんじょう', 'すながくれ']","[55.0, 45.0]","['かえんだま', 'ひかりのこな']","[55.0, 45.0]","['ドラゴン', 'いわ', 'ほのお']","[33.3, 33.3, 33.3]"
0247-000,9999,247,0,サナギラス,,サナギラス,"['じしん', 'ストーンエッジ', 'りゅうのまい', 'ねむる', 'アイアンヘッド', 'のろい', 'ロックブラスト', 'げきりん', 'かみくだく', 'あばれる']","[92.8, 81.1, 80.1, 76.3, 9.8, 8.7, 8.7, 7.2, 6.7, 6.3]",['だっぴ'],[100.0],"['しんかのきせき', 'こだわりハチマキ']","[98.3, 1.7]","['じめん', 'くさ', 'ドラゴン', 'ひこう', 'いわ', 'はがね', 'ゴースト']","[28.2, 25.6, 12.8, 12.8, 10.3, 7.7, 2.6]"
0278-000,9999,278,0,キャモメ,,キャモメ,"['エアスラッシュ', 'なみのり', 'でんこうせっか', 'れいとうビーム', 'ぼうふう', 'テラバースト', 'あまごい', 'ひやみず', 'ハイドロポンプ', 'つばさでうつ']","[67.9, 46.4, 39.3, 35.7, 35.7, 35.7, 25.0, 14.3, 14.3, 10.7]",['するどいめ'],[100.0],"['いのちのたま', 'こうかくレンズ']","[60.0, 40.0]",['でんき'],[100.0]
0280-000,9999,280,0,ラルトス,,ラルトス,"['みちづれ', 'トリックルーム', 'おきみやげ', 'アンコール', 'マジカルフレイム', 'はたきおとす', 'まもる', 'サイコキネシス', 'いやしのはどう', 'ゆめくい']","[83.8, 79.9, 63.4, 28.7, 17.5, 17.2, 15.0, 8.3, 8.0, 8.0]","['シンクロ', 'トレース']","[51.6, 48.4]",['きあいのタスキ'],[100.0],,
0281-000,9999,281,0,キルリア,,キルリア,"['みちづれ', 'トリックルーム', 'アンコール', 'でんじは', 'テレポート', 'おきみやげ', 'リフレクター', 'サイコキネシス', 'ひかりのかべ', 'マジカルシャイン']","[60.9, 54.1, 41.0, 27.2, 22.8, 18.5, 15.8, 14.7, 14.4, 14.4]","['トレース', 'シンクロ', 'テレパシー']","[66.3, 26.9, 6.9]","['きあいのタスキ', 'しんかのきせき', 'まがったスプーン', 'ものしりメガネ', 'こだわりメガネ', 'ひかりのねんど', 'こうかくレンズ']","[74.1, 16.7, 3.4, 1.7, 1.7, 1.1, 1.1]","['むし', 'ほのお']","[66.7, 33.3]"
0283-000,9999,283,0,アメタマ,,アメタマ,"['あまごい', 'ねばねばネット', 'ハイドロポンプ', 'こごえるかぜ', 'テラバースト', 'パワーシェア', 'くろいきり', 'アクアジェット', 'れいとうビーム', 'ふぶき']","[72.1, 69.0, 60.3, 42.5, 26.3, 26.3, 22.6, 18.4, 8.1, 7.5]","['すいすい', 'あめうけざら']","[96.2, 3.8]","['きあいのタスキ', 'たべのこし', 'しんかのきせき', 'オボンのみ', 'いのちのたま', 'メンタルハーブ', 'こだわりスカーフ']","[94.0, 2.2, 1.6, 0.5, 0.5, 0.5, 0.5]","['フェアリー', 'むし', 'みず']","[84.6, 7.7, 7.7]"
0285-000,9999,285,0,キノココ,,キノココ,"['キノコのほうし', 'やどりぎのタネ', 'みがわり', 'まもる', 'ずつき', 'すいとる', 'タネマシンガン', 'メガドレイン', 'どくのこな', 'ギガドレイン']","[83.2, 63.7, 57.5, 53.1, 39.8, 20.4, 20.4, 16.8, 16.8, 15.9]","['ポイズンヒール', 'ほうし']","[97.4, 2.6]","['どくどくだま', 'しんかのきせき']","[94.7, 5.3]",['ほのお'],[100.0]
0287-000,9999,287,0,ナマケロ,,ナマケロ,"['あくび', 'アンコール', 'ずつき', 'じゃれつく', 'じたばた', 'くすぐる', 'じごくづき', 'カウンター', 'こごえるかぜ', 'シャドークロー']","[94.1, 73.3, 46.5, 45.5, 25.7, 20.8, 19.8, 19.8, 16.8, 10.9]",['なまけ'],[100.0],"['きあいのタスキ', 'ゴツゴツメット']","[95.0, 5.0]",,
0288-000,9999,288,0,ヤルキモノ,,ヤルキモノ,"['じごくづき', 'ビルドアップ', 'なまける', 'アンコール', 'ドわすれ', 'ドレインパンチ', 'ちょうはつ', 'でんじは', 'あくび', 'カウンター']","[82.1, 79.4, 77.4, 36.2, 26.3, 24.5, 8.7, 8.5, 8.3, 6.4]",['やるき'],[100.0],"['しんかのきせき', 'きあいのタスキ', 'こだわりハチマキ', 'かえんだま', 'いのちのたま']","[99.4, 0.3, 0.2, 0.1, 0.0]","['あく', 'ゴースト', 'かくとう', 'フェアリー', 'ひこう', 'むし', 'ノーマル', 'ほのお', 'くさ', 'どく']","[29.2, 19.6, 19.0, 9.2, 6.0, 3.8, 3.6, 2.8, 2.6, 2.1]"
0296-000,9999,296,0,マクノシタ,,マクノシタ,"['はたきおとす', 'インファイト', 'からげんき', 'じならし', 'ねこだまし', 'ふきとばし', 'はらだいこ', 'かわらわり', 'バレットパンチ', 'きあいだめ']","[92.1, 88.2, 71.1, 57.9, 25.0, 13.2, 9.2, 9.2, 6.6, 5.3]","['こんじょう', 'あついしぼう']","[83.3, 16.7]","['かえんだま', 'きあいのタスキ']","[83.3, 16.7]","['ノーマル', 'はがね']","[60.0, 40.0]"
0298-000,9999,298,0,ルリリ,,ルリリ,"['アクアジェット', 'はらだいこ', 'テラバースト', 'アンコール', 'まねっこ', 'うたう', 'たきのぼり', 'みずでっぽう', 'はねる', 'てだすけ']","[70.2, 39.4, 36.2, 36.2, 33.0, 31.9, 25.5, 19.1, 18.1, 14.9]","['ちからもち', 'あついしぼう', 'そうしょく']","[86.3, 11.8, 2.0]","['しんかのきせき', 'いのちのたま', 'こだわりハチマキ', 'きあいのタスキ', 'ちからのハチマキ']","[42.0, 24.0, 20.0, 12.0, 2.0]",['フェアリー'],[100.0]
0307-000,9999,307,0,アサナン,,アサナン,"['トリックルーム', 'きしかいせい', 'しねんのずつき', 'れいとうパンチ', 'とびひざげり', 'テラバースト', 'サイケこうせん', 'はっけい', 'バトンタッチ', 'ドレインパンチ']","[68.4, 60.5, 55.3, 43.9, 38.6, 18.4, 17.5, 13.2, 11.4, 9.6]",['ヨガパワー'],[100.0],"['きあいのタスキ', 'いのちのたま', 'しんかのきせき', 'たつじんのおび']","[90.8, 4.6, 3.1, 1.5]","['ゴースト', 'かくとう', 'エスパー', 'はがね']","[28.6, 28.6, 28.6, 14.3]"
0316-000,9999,316,0,ゴクリン,,ゴクリン,"['みちづれ', 'でんじは', 'アンコール', 'クリアスモッグ', 'あくび', 'どくびし', 'どくどく', 'いたみわけ', 'マッドショット', 'アシッドボム']","[69.9, 64.7, 58.3, 50.6, 30.4, 24.9, 24.0, 21.0, 15.1, 8.9]","['ねんちゃく', 'ヘドロえき']","[99.0, 1.0]","['しんかのきせき', 'きあいのタスキ']","[95.0, 5.0]",['ドラゴン'],[100.0]
0317-000,9999,317,0,マルノーム,,マルノーム,"['ボディプレス', 'どくどく', 'ほおばる', 'あくび', 'アンコール', 'とける', 'ゲップ', 'たくわえる', 'ドわすれ', 'まもる']","[52.7, 50.8, 34.5, 27.8, 22.4, 19.7, 17.2, 16.0, 11.9, 11.6]","['ねんちゃく', 'ヘドロえき', 'くいしんぼう']","[70.6, 26.9, 2.5]","['くろいヘドロ', 'リュガのみ', 'たべのこし', 'でんきだま', 'カゴのみ', 'オボンのみ', 'ヤタピのみ', 'フィラのみ', 'ズアのみ', 'メンタルハーブ']","[31.8, 26.5, 7.5, 4.6, 4.3, 4.1, 3.0, 2.7, 1.7, 1.6]","['ひこう', 'どく', 'かくとう', 'フェアリー', 'くさ', 'じめん', 'こおり', 'ノーマル', 'あく', 'ゴースト']","[34.0, 15.6, 9.4, 9.0, 6.8, 5.7, 5.7, 5.0, 4.5, 3.3]"
0322-000,9999,322,0,ドンメル,,ドンメル,"['たくわえる', 'ボディプレス', 'ねむる', 'ほのおのうず', 'のろい', 'じしん', 'ドわすれ', 'あくび', 'ステルスロック', 'かえんほうしゃ']","[62.6, 50.7, 50.0, 31.5, 27.5, 27.2, 24.3, 21.0, 13.6, 13.0]","['たんじゅん', 'どんかん']","[93.4, 6.6]","['しんかのきせき', 'たべのこし', 'きあいのタスキ', 'いのちのたま', 'ものまねハーブ']","[94.1, 3.7, 1.1, 0.8, 0.3]","['かくとう', 'みず', 'じめん', 'ゴースト', 'くさ', 'ほのお', 'こおり', 'ドラゴン', 'フェアリー', 'はがね']","[23.9, 12.7, 12.7, 11.3, 11.3, 5.6, 5.6, 4.2, 2.8, 2.8]"
0323-000,9999,323,0,バクーダ,,バクーダ,"['じわれ', 'だいちのちから', 'じしん', 'ふんえん', 'あくび', 'ストーンエッジ', 'かえんほうしゃ', 'テラバースト', 'ふんか', 'ステルスロック']","[51.4, 51.3, 42.0, 37.8, 32.8, 23.2, 20.9, 19.6, 18.6, 18.3]","['ハードロック', 'いかりのつぼ', 'マグマのよろい']","[93.5, 3.8, 2.7]","['とつげきチョッキ', 'オボンのみ', 'たべのこし', 'たつじんのおび', 'こだわりメガネ', 'いのちのたま', 'じゃくてんほけん', 'ふうせん', 'やわらかいすな', 'せんせいのツメ']","[40.8, 10.0, 8.9, 7.3, 7.2, 4.8, 4.5, 1.5, 1.2, 1.2]","['ほのお', 'くさ', 'じめん', 'フェアリー', 'かくとう', 'こおり', 'みず', 'ゴースト', 'ひこう', 'はがね']","[29.2, 28.6, 10.6, 10.6, 4.7, 4.0, 2.6, 2.3, 2.0, 1.6]"
0325-000,9999,325,0,バネブー,,バネブー,"['アンコール', 'ふきとばし', 'ミラーコート', 'こらえる', 'ひかりのかべ', 'リフレクター', 'トリックルーム', 'サイコフィールド', 'みらいよち', 'バークアウト']","[83.3, 78.0, 75.0, 67.9, 19.6, 16.7, 14.9, 7.7, 7.7, 6.5]","['あついしぼう', 'マイペース', 'くいしんぼう']","[44.4, 44.4, 11.1]","['きあいのタスキ', 'しんかのきせき', 'カムラのみ', 'こだわりスカーフ']","[44.4, 33.3, 11.1, 11.1]",['エスパー'],[100.0]
0326-000,9999,326,0,ブーピッグ,,ブーピッグ,"['マジカルシャイン', 'ふきとばし', 'サイコキネシス', 'サイコショック', 'みらいよち', 'まもる', 'だいちのちから', 'パワージェム', 'きあいだま', 'めいそう']","[38.9, 32.7, 29.9, 28.3, 26.5, 23.6, 22.8, 21.7, 19.4, 14.8]","['あついしぼう', 'くいしんぼう', 'マイペース']","[91.7, 6.2, 2.1]","['たべのこし', 'とつげきチョッキ', 'たつじんのおび', 'ひかりのねんど', 'オボンのみ', 'こだわりメガネ', 'こだわりスカーフ', 'カムラのみ', 'ラムのみ', 'カゴのみ']","[38.1, 10.6, 7.9, 5.6, 5.2, 4.7, 4.2, 3.5, 2.9, 2.0]","['フェアリー', 'はがね', 'かくとう', 'ノーマル', 'エスパー', 'じめん', 'どく', 'あく', 'ほのお', 'くさ']","[33.1, 17.5, 16.6, 6.6, 5.3, 5.0, 4.4, 3.4, 2.8, 2.8]"
0331-000,9999,331,0,サボネア,,サボネア,"['タネマシンガン', 'ふいうち', 'アンコール', 'ねをはる', 'つけあがる', 'すなかけ', 'つるぎのまい', 'みちづれ', 'リーフストーム', 'エナジーボール']","[76.3, 47.4, 44.7, 35.5, 35.5, 35.5, 32.9, 28.9, 13.2, 10.5]","['ちょすい', 'すながくれ']","[84.6, 15.4]","['いのちのたま', 'きあいのタスキ', 'こだわりメガネ', 'カゴのみ']","[46.2, 38.5, 7.7, 7.7]",['くさ'],[100.0]
0332-000,9999,332,0,ノクタス,,ノクタス,"['ふいうち', 'リーフストーム', 'あくのはどう', 'ニードルガード', 'テラバースト', 'みちづれ', 'エナジーボール', 'アンコール', 'やどりぎのタネ', 'しっぺがえし']","[85.4, 47.7, 41.3, 40.5, 31.1, 22.1, 19.4, 12.1, 10.8, 8.7]","['ちょすい', 'すながくれ']","[81.5, 18.5]","['きあいのタスキ', 'いのちのたま', 'たべのこし', 'せんせいのツメ', 'いかさまダイス', 'とつげきチョッキ', 'ひかりのこな', 'たつじんのおび', 'だっしゅつパック', 'ラムのみ']","[37.4, 29.5, 6.1, 4.0, 3.8, 3.5, 3.2, 3.0, 1.1, 1.1]","['ほのお', 'あく', 'くさ', 'ゴースト', 'じめん', 'どく', 'いわ', 'フェアリー', 'こおり', 'みず']","[55.7, 15.2, 6.4, 6.2, 3.8, 3.0, 2.4, 1.9, 1.5, 0.8]"
0333-000,9999,333,0,チルット,,チルット,"['コットンガード', 'はねやすめ', 'ほろびのうた', 'うたう', 'テラバースト', 'ムーンフォース', 'ぼうふう', 'ねっぷう', 'おいかぜ', 'れいとうビーム']","[65.3, 58.9, 49.5, 47.4, 25.3, 25.3, 23.2, 22.1, 16.8, 13.7]",['しぜんかいふく'],[100.0],"['しんかのきせき', 'おんみつマント']","[87.5, 12.5]","['ゴースト', 'じめん', 'ノーマル']","[33.3, 33.3, 33.3]"
0335-000,9999,335,0,ザングース,,ザングース,"['からげんき', 'でんこうせっか', 'シャドークロー', 'インファイト', 'はらだいこ', 'バトンタッチ', 'つけあがる', 'すりかえ', 'つじぎり', 'いのちがけ']","[52.9, 39.7, 33.0, 32.8, 32.7, 25.1, 19.9, 18.6, 15.7, 15.2]","['どくぼうそう', 'めんえき']","[61.1, 38.9]","['どくどくだま', 'オボンのみ', 'こだわりスカーフ', 'きあいのタスキ', 'カムラのみ', 'バンジのみ', 'たべのこし', 'フィラのみ', 'メンタルハーブ', 'しろいハーブ']","[52.2, 22.9, 17.6, 1.9, 1.2, 0.3, 0.3, 0.3, 0.3, 0.3]","['ノーマル', 'ゴースト', 'あく', 'フェアリー', 'かくとう', 'はがね', 'ほのお', 'ひこう', 'どく', 'ドラゴン']","[57.1, 22.2, 11.6, 3.6, 1.1, 1.0, 0.9, 0.7, 0.5, 0.4]"
0336-000,9999,336,0,ハブネーク,,ハブネーク,"['へびにらみ', 'すりかえ', 'いのちがけ', 'ダストシュート', 'かえんほうしゃ', 'ヘドロばくだん', 'あくのはどう', 'かみくだく', 'じしん', 'テラバースト']","[81.1, 65.4, 55.8, 21.3, 20.3, 18.9, 15.2, 14.7, 10.8, 9.6]","['すりぬけ', 'だっぴ']","[78.0, 22.0]","['こだわりスカーフ', 'きあいのタスキ', 'くろいヘドロ', 'オボンのみ', 'ふうせん', 'こだわりメガネ', 'ゴツゴツメット', 'たべのこし', 'ぼうじんゴーグル', 'しめつけバンド']","[70.5, 10.0, 2.7, 2.2, 2.1, 1.6, 1.1, 1.0, 0.9, 0.8]","['あく', 'フェアリー', 'ひこう', 'こおり', 'どく', 'じめん', 'はがね', 'くさ', 'ほのお', 'かくとう']","[34.3, 18.7, 16.3, 8.0, 6.8, 4.8, 4.0, 3.2, 1.2, 1.2]"
0339-000,9999,339,0,ドジョッチ,,ドジョッチ,"['じわれ', 'ねむる', 'ねごと', 'ふぶき', 'ドわすれ', 'こごえるかぜ', 'ステルスロック', 'みずのはどう', 'ひやみず', 'アクアテール']","[92.3, 83.1, 83.1, 66.2, 21.5, 9.2, 9.2, 7.7, 7.7, 4.6]","['どんかん', 'きけんよち']","[83.8, 16.2]","['しんかのきせき', 'こだわりスカーフ']","[85.7, 14.3]",['こおり'],[100.0]
0340-000,9999,340,0,ナマズン,,ナマズン,"['ステルスロック', 'じわれ', 'まきびし', 'ひやみず', 'じしん', 'こごえるかぜ', 'りゅうのまい', 'れいとうビーム', 'だいちのちから', 'げきりん']","[71.9, 63.2, 35.8, 29.6, 25.4, 23.5, 19.3, 16.2, 15.4, 9.2]","['どんかん', 'きけんよち', 'うるおいボディ']","[88.1, 7.1, 4.9]","['オボンのみ', 'たべのこし', 'おんみつマント', 'レッドカード', 'いのちのたま', 'きあいのタスキ', 'とつげきチョッキ', 'フィラのみ', 'リンドのみ', 'ラムのみ']","[24.0, 13.0, 12.6, 11.1, 7.5, 5.3, 5.0, 3.3, 3.2, 3.0]","['ドラゴン', 'みず', 'じめん', 'こおり', 'はがね', 'くさ', 'ほのお', 'ひこう', 'ゴースト', 'フェアリー']","[27.3, 12.4, 12.0, 9.2, 8.8, 6.7, 3.9, 3.5, 3.3, 3.1]"
0353-000,9999,353,0,カゲボウズ,,カゲボウズ,"['のろい', 'トリックルーム', 'みちづれ', 'シャドーボール', 'おにび', 'たたりめ', 'かげうち', 'アンコール', 'みがわり', 'うらみ']","[82.6, 79.1, 72.1, 59.3, 29.1, 23.3, 22.1, 11.6, 5.8, 3.5]","['ふみん', 'おみとおし', 'のろわれボディ']","[64.7, 23.5, 11.8]",['きあいのタスキ'],[100.0],,
